trialsN,participant,trials.label,trials.cue,trials.thisRepN,trials.thisN,signalOpacity,trials.response,trialsStair
166,4,low_opac_i,Invalid,56.0,166.0,0.0,1.0,56
167,4,low_opac_v,Valid,56.0,167.0,0.0,1.0,56
168,4,high_opac_v,Valid,57.0,168.0,0.1720245322708393,0.0,57
169,4,low_opac_i,Invalid,57.0,169.0,1.0,1.0,57
170,4,low_opac_v,Valid,57.0,170.0,0.204694707306574,0.0,57
171,4,low_opac_v,Valid,58.0,171.0,0.2108748847815467,0.0,58
172,4,low_opac_i,Invalid,58.0,172.0,0.0,1.0,58
173,4,high_opac_v,Valid,58.0,173.0,0.1783348764721339,1.0,58
174,4,high_opac_v,Valid,59.0,174.0,0.0,1.0,59
175,4,low_opac_i,Invalid,59.0,175.0,0.0,1.0,59
176,4,low_opac_v,Valid,59.0,176.0,0.2171041993210886,1.0,59
177,4,low_opac_i,Invalid,60.0,177.0,1.0,1.0,60
178,4,low_opac_v,Valid,60.0,178.0,0.0,1.0,60
179,4,high_opac_v,Valid,60.0,179.0,0.1753440213613371,0.0,60
180,4,low_opac_v,Valid,61.0,180.0,0.2142314258903072,0.0,61
181,4,low_opac_i,Invalid,61.0,181.0,1.0,1.0,61
182,4,high_opac_v,Valid,61.0,182.0,0.0,1.0,61
183,4,high_opac_v,Valid,62.0,183.0,0.1801885878433619,1.0,62
184,4,low_opac_i,Invalid,62.0,184.0,0.0,1.0,62
185,4,low_opac_v,Valid,62.0,185.0,0.220025815173072,1.0,62
186,4,low_opac_v,Valid,63.0,186.0,0.2185542479446919,1.0,63
187,4,low_opac_i,Invalid,63.0,187.0,0.0,1.0,63
188,4,high_opac_v,Valid,63.0,188.0,0.0,1.0,63
189,4,low_opac_i,Invalid,64.0,189.0,0.0,1.0,64
190,4,low_opac_v,Valid,64.0,190.0,0.2171594935893984,1.0,64
191,4,high_opac_v,Valid,64.0,191.0,0.1773043179676176,1.0,64
192,4,low_opac_i,Invalid,65.0,192.0,1.0,1.0,65
193,4,low_opac_v,Valid,65.0,193.0,0.2158255391553065,0.0,65
194,4,high_opac_v,Valid,65.0,194.0,0.1759642604801783,1.0,65
195,4,high_opac_v,Valid,66.0,195.0,0.1746725614351723,1.0,66
196,4,low_opac_i,Invalid,66.0,196.0,1.0,1.0,66
197,4,low_opac_v,Valid,66.0,197.0,0.0,1.0,66
198,4,low_opac_v,Valid,67.0,198.0,0.2202450465845492,1.0,67
199,4,low_opac_i,Invalid,67.0,199.0,0.0,1.0,67
200,4,high_opac_v,Valid,67.0,200.0,0.0,0.0,67
201,4,low_opac_v,Valid,68.0,201.0,0.2188851264750364,1.0,68
202,4,low_opac_i,Invalid,68.0,202.0,1.0,1.0,68
203,4,high_opac_v,Valid,68.0,203.0,0.0,0.0,68
204,4,high_opac_v,Valid,69.0,204.0,0.1839857655929168,1.0,69
205,4,low_opac_i,Invalid,69.0,205.0,1.0,1.0,69
206,4,low_opac_v,Valid,69.0,206.0,0.0,1.0,69
207,4,high_opac_v,Valid,70.0,207.0,0.1826719581730364,1.0,70
208,4,low_opac_v,Valid,70.0,208.0,0.0,0.0,70
209,4,low_opac_i,Invalid,70.0,209.0,1.0,1.0,70
210,4,low_opac_v,Valid,71.0,210.0,0.0,0.0,71
211,4,high_opac_v,Valid,71.0,211.0,0.0,0.0,71
212,4,low_opac_i,Invalid,71.0,212.0,0.0,1.0,71
213,4,low_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,4,low_opac_i,Invalid,72.0,214.0,0.0,1.0,72
215,4,high_opac_v,Valid,72.0,215.0,0.1863851923764137,1.0,72
216,4,low_opac_v,Valid,73.0,216.0,0.0,1.0,73
217,4,low_opac_i,Invalid,73.0,217.0,1.0,1.0,73
218,4,high_opac_v,Valid,73.0,218.0,0.1852167249438905,1.0,73
219,4,high_opac_v,Valid,74.0,219.0,0.1840814596535067,1.0,74
220,4,low_opac_v,Valid,74.0,220.0,0.0,1.0,74
221,4,low_opac_i,Invalid,74.0,221.0,0.0,1.0,74
222,4,low_opac_i,Invalid,75.0,222.0,1.0,1.0,75
223,4,high_opac_v,Valid,75.0,223.0,0.1828701002234992,0.0,75
224,4,low_opac_v,Valid,75.0,224.0,0.2231812022008204,0.0,75
0,5,high_opac_v,Valid,1.0,0.0,0.0,1.0,1
1,5,low_opac_v,Valid,1.0,1.0,0.0,1.0,1
2,5,low_opac_i,Invalid,1.0,2.0,0.4,0.0,1
3,5,low_opac_i,Invalid,2.0,3.0,0.0,1.0,2
4,5,high_opac_v,Valid,2.0,4.0,0.0,1.0,2
5,5,low_opac_v,Valid,2.0,5.0,0.01,0.0,2
6,5,low_opac_i,Invalid,3.0,6.0,0.8091950431803865,1.0,3
7,5,low_opac_v,Valid,3.0,7.0,0.0,1.0,3
8,5,high_opac_v,Valid,3.0,8.0,0.0,1.0,3
9,5,low_opac_i,Invalid,4.0,9.0,0.0,1.0,4
10,5,high_opac_v,Valid,4.0,10.0,0.01,0.0,4
11,5,low_opac_v,Valid,4.0,11.0,0.2356115953941183,1.0,4
12,5,low_opac_v,Valid,5.0,12.0,0.1841780991895161,1.0,5
13,5,high_opac_v,Valid,5.0,13.0,0.0,1.0,5
14,5,low_opac_i,Invalid,5.0,14.0,0.0,0.0,5
15,5,low_opac_v,Valid,6.0,15.0,0.0,1.0,6
16,5,low_opac_i,Invalid,6.0,16.0,0.0,1.0,6
17,5,high_opac_v,Valid,6.0,17.0,0.01,0.0,6
18,5,low_opac_v,Valid,7.0,18.0,0.0,1.0,7
19,5,high_opac_v,Valid,7.0,19.0,0.0633699763591378,0.0,7
20,5,low_opac_i,Invalid,7.0,20.0,0.7243509351498023,1.0,7
21,5,low_opac_v,Valid,8.0,21.0,0.0693977005055356,0.0,8
22,5,low_opac_i,Invalid,8.0,22.0,0.0,1.0,8
23,5,high_opac_v,Valid,8.0,23.0,0.0,1.0,8
24,5,low_opac_i,Invalid,9.0,24.0,0.0,1.0,9
25,5,low_opac_v,Valid,9.0,25.0,0.0,1.0,9
26,5,high_opac_v,Valid,9.0,26.0,0.0,1.0,9
27,5,high_opac_v,Valid,10.0,27.0,0.0904068093025571,0.0,10
28,5,low_opac_v,Valid,10.0,28.0,0.0,1.0,10
29,5,low_opac_i,Invalid,10.0,29.0,0.6664271855889383,1.0,10
30,5,low_opac_i,Invalid,11.0,30.0,0.0,1.0,11
31,5,low_opac_v,Valid,11.0,31.0,0.125004370058504,0.0,11
32,5,high_opac_v,Valid,11.0,32.0,0.1253760249885487,0.0,11
33,5,low_opac_v,Valid,12.0,33.0,0.0,1.0,12
34,5,high_opac_v,Valid,12.0,34.0,0.0,1.0,12
35,5,low_opac_i,Invalid,12.0,35.0,0.6394773696303891,1.0,12
36,5,low_opac_v,Valid,13.0,36.0,0.1587661537480518,1.0,13
37,5,low_opac_i,Invalid,13.0,37.0,0.6275349778682454,1.0,13
38,5,high_opac_v,Valid,13.0,38.0,0.151256117311629,0.0,13
39,5,low_opac_i,Invalid,14.0,39.0,0.0,1.0,14
40,5,low_opac_v,Valid,14.0,40.0,0.1502141257206271,0.0,14
41,5,high_opac_v,Valid,14.0,41.0,0.180026371185209,0.0,14
42,5,high_opac_v,Valid,15.0,42.0,0.208336896388448,1.0,15
43,5,low_opac_i,Invalid,15.0,43.0,0.0,0.0,15
44,5,low_opac_v,Valid,15.0,44.0,0.0,1.0,15
45,5,high_opac_v,Valid,16.0,45.0,0.2012583715941428,0.0,16
46,5,low_opac_i,Invalid,16.0,46.0,0.0,1.0,16
47,5,low_opac_v,Valid,16.0,47.0,0.0,1.0,16
48,5,low_opac_v,Valid,17.0,48.0,0.1662604074295382,0.0,17
49,5,high_opac_v,Valid,17.0,49.0,0.0,1.0,17
50,5,low_opac_i,Invalid,17.0,50.0,0.0,1.0,17
51,5,low_opac_v,Valid,18.0,51.0,0.0,1.0,18
52,5,high_opac_v,Valid,18.0,52.0,0.220122313006335,0.0,18
53,5,low_opac_i,Invalid,18.0,53.0,0.6289914723190967,1.0,18
54,5,low_opac_i,Invalid,19.0,54.0,0.6226239759587838,1.0,19
55,5,high_opac_v,Valid,19.0,55.0,0.2428607282826898,0.0,19
56,5,low_opac_v,Valid,19.0,56.0,0.1845093941855518,0.0,19
57,5,low_opac_v,Valid,20.0,57.0,0.0,1.0,20
58,5,high_opac_v,Valid,20.0,58.0,0.2647684928620411,1.0,20
59,5,low_opac_i,Invalid,20.0,59.0,0.0,1.0,20
60,5,high_opac_v,Valid,21.0,60.0,0.0,1.0,21
61,5,low_opac_i,Invalid,21.0,61.0,0.6106792838865893,1.0,21
62,5,low_opac_v,Valid,21.0,62.0,0.1990966639709576,0.0,21
63,5,low_opac_i,Invalid,22.0,63.0,0.0,1.0,22
64,5,low_opac_v,Valid,22.0,64.0,0.0,1.0,22
65,5,high_opac_v,Valid,22.0,65.0,0.0,1.0,22
66,5,high_opac_v,Valid,23.0,66.0,0.0,1.0,23
67,5,low_opac_v,Valid,23.0,67.0,0.0,1.0,23
68,5,low_opac_i,Invalid,23.0,68.0,0.5992873533406715,1.0,23
69,5,low_opac_i,Invalid,24.0,69.0,0.593988901584327,1.0,24
70,5,high_opac_v,Valid,24.0,70.0,0.0,1.0,24
71,5,low_opac_v,Valid,24.0,71.0,0.2087745526008847,1.0,24
72,5,low_opac_i,Invalid,25.0,72.0,0.5885963743353808,1.0,25
73,5,high_opac_v,Valid,25.0,73.0,0.0,1.0,25
74,5,low_opac_v,Valid,25.0,74.0,0.2049173648109657,0.0,25
75,5,high_opac_v,Valid,26.0,75.0,0.0,1.0,26
76,5,low_opac_v,Valid,26.0,76.0,0.0,1.0,26
77,5,low_opac_i,Invalid,26.0,77.0,0.0,1.0,26
78,5,low_opac_v,Valid,27.0,78.0,0.0,1.0,27
79,5,low_opac_i,Invalid,27.0,79.0,0.0,1.0,27
80,5,high_opac_v,Valid,27.0,80.0,0.2325542545881161,1.0,27
81,5,high_opac_v,Valid,28.0,81.0,0.0,0.0,28
82,5,low_opac_v,Valid,28.0,82.0,0.0,1.0,28
83,5,low_opac_i,Invalid,28.0,83.0,0.0,1.0,28
84,5,low_opac_i,Invalid,29.0,84.0,0.5680672182307701,1.0,29
85,5,high_opac_v,Valid,29.0,85.0,0.0,1.0,29
86,5,low_opac_v,Valid,29.0,86.0,0.0,1.0,29
87,5,low_opac_i,Invalid,30.0,87.0,0.5630155076114189,1.0,30
88,5,high_opac_v,Valid,30.0,88.0,0.2392908155407463,1.0,30
89,5,low_opac_v,Valid,30.0,89.0,0.0,1.0,30
90,5,low_opac_v,Valid,31.0,90.0,0.2030742916712906,1.0,31
91,5,low_opac_i,Invalid,31.0,91.0,0.0,1.0,31
92,5,high_opac_v,Valid,31.0,92.0,0.2361596711059108,1.0,31
93,5,low_opac_v,Valid,32.0,93.0,0.0,1.0,32
94,5,low_opac_i,Invalid,32.0,94.0,0.0,1.0,32
95,5,high_opac_v,Valid,32.0,95.0,0.2332486039419107,1.0,32
96,5,high_opac_v,Valid,33.0,96.0,0.0,1.0,33
97,5,low_opac_v,Valid,33.0,97.0,0.0,1.0,33
98,5,low_opac_i,Invalid,33.0,98.0,0.5464359267599802,1.0,33
99,5,low_opac_v,Valid,34.0,99.0,0.1946060642669042,1.0,34
100,5,low_opac_i,Invalid,34.0,100.0,0.5406662049588946,1.0,34
101,5,high_opac_v,Valid,34.0,101.0,0.2274079009250285,1.0,34
102,5,high_opac_v,Valid,35.0,102.0,0.2247744411414481,1.0,35
103,5,low_opac_v,Valid,35.0,103.0,0.1918823907756231,1.0,35
104,5,low_opac_i,Invalid,35.0,104.0,0.0,1.0,35
105,5,low_opac_v,Valid,36.0,105.0,0.0,1.0,36
106,5,low_opac_i,Invalid,36.0,106.0,0.0,1.0,36
107,5,high_opac_v,Valid,36.0,107.0,0.0,1.0,36
108,5,low_opac_i,Invalid,37.0,108.0,0.0,1.0,37
109,5,low_opac_v,Valid,37.0,109.0,0.1867793825551255,1.0,37
110,5,high_opac_v,Valid,37.0,110.0,0.0,1.0,37
111,5,high_opac_v,Valid,38.0,111.0,0.0,1.0,38
112,5,low_opac_i,Invalid,38.0,112.0,0.0,1.0,38
113,5,low_opac_v,Valid,38.0,113.0,0.1844493853005496,1.0,38
114,5,low_opac_i,Invalid,39.0,114.0,0.0,1.0,39
115,5,low_opac_v,Valid,39.0,115.0,0.0,1.0,39
116,5,high_opac_v,Valid,39.0,116.0,0.2146650561187661,0.0,39
117,5,high_opac_v,Valid,40.0,117.0,0.0,1.0,40
118,5,low_opac_i,Invalid,40.0,118.0,0.0,1.0,40
119,5,low_opac_v,Valid,40.0,119.0,0.1796591912766972,1.0,40
120,5,low_opac_v,Valid,41.0,120.0,0.0,1.0,41
121,5,low_opac_i,Invalid,41.0,121.0,0.0,1.0,41
122,5,high_opac_v,Valid,41.0,122.0,0.0,1.0,41
123,5,high_opac_v,Valid,42.0,123.0,0.0,1.0,42
124,5,low_opac_i,Invalid,42.0,124.0,0.4218000218469457,1.0,42
125,5,low_opac_v,Valid,42.0,125.0,0.0,1.0,42
126,5,high_opac_v,Valid,43.0,126.0,0.2171330499339689,1.0,43
127,5,low_opac_v,Valid,43.0,127.0,0.1732482592813992,1.0,43
128,5,low_opac_i,Invalid,43.0,128.0,0.3733624727646777,1.0,43
129,5,low_opac_v,Valid,44.0,129.0,0.171096465234332,1.0,44
130,5,high_opac_v,Valid,44.0,130.0,0.0,1.0,44
131,5,low_opac_i,Invalid,44.0,131.0,0.1892737872543684,1.0,44
132,5,low_opac_i,Invalid,45.0,132.0,0.01,0.0,45
133,5,low_opac_v,Valid,45.0,133.0,0.1689857743882535,1.0,45
134,5,high_opac_v,Valid,45.0,134.0,0.0,1.0,45
135,5,high_opac_v,Valid,46.0,135.0,0.2111643363556287,1.0,46
136,5,low_opac_v,Valid,46.0,136.0,0.0,1.0,46
137,5,low_opac_i,Invalid,46.0,137.0,0.0,1.0,46
138,5,low_opac_i,Invalid,47.0,138.0,0.334236348428958,1.0,47
139,5,high_opac_v,Valid,47.0,139.0,0.0,1.0,47
140,5,low_opac_v,Valid,47.0,140.0,0.1650742491144161,0.0,47
141,5,high_opac_v,Valid,48.0,141.0,0.0,1.0,48
142,5,low_opac_i,Invalid,48.0,142.0,0.3028669680147678,1.0,48
143,5,low_opac_v,Valid,48.0,143.0,0.0,1.0,48
144,5,low_opac_i,Invalid,49.0,144.0,0.2589025999619228,1.0,49
145,5,low_opac_v,Valid,49.0,145.0,0.1713555009180549,0.0,49
146,5,high_opac_v,Valid,49.0,146.0,0.0,1.0,49
147,5,high_opac_v,Valid,50.0,147.0,0.2037414027148236,1.0,50
148,5,low_opac_i,Invalid,50.0,148.0,0.0,1.0,50
149,5,low_opac_v,Valid,50.0,149.0,0.1786106618737128,1.0,50
150,5,high_opac_v,Valid,51.0,150.0,0.0,0.0,51
151,5,low_opac_i,Invalid,51.0,151.0,0.149739216163418,0.0,51
152,5,low_opac_v,Valid,51.0,152.0,0.176890435366507,0.0,51
153,5,high_opac_v,Valid,52.0,153.0,0.0,1.0,52
154,5,low_opac_v,Valid,52.0,154.0,0.1840525427372379,1.0,52
155,5,low_opac_i,Invalid,52.0,155.0,0.0,0.0,52
156,5,low_opac_i,Invalid,53.0,156.0,0.0,0.0,53
157,5,high_opac_v,Valid,53.0,157.0,0.0,0.0,53
158,5,low_opac_v,Valid,53.0,158.0,0.0,0.0,53
159,5,high_opac_v,Valid,54.0,159.0,0.0,1.0,54
160,5,low_opac_i,Invalid,54.0,160.0,0.3622130138194499,1.0,54
161,5,low_opac_v,Valid,54.0,161.0,0.0,1.0,54
162,5,low_opac_i,Invalid,55.0,162.0,0.0,1.0,55
163,5,high_opac_v,Valid,55.0,163.0,0.0,1.0,55
164,5,low_opac_v,Valid,55.0,164.0,0.0,1.0,55
165,5,low_opac_i,Invalid,56.0,165.0,0.3492549956262288,1.0,56
166,5,low_opac_v,Valid,56.0,166.0,0.1857659296745369,1.0,56
167,5,high_opac_v,Valid,56.0,167.0,0.0,1.0,56
168,5,low_opac_v,Valid,57.0,168.0,0.1843275241643924,1.0,57
169,5,high_opac_v,Valid,57.0,169.0,0.0,1.0,57
170,5,low_opac_i,Invalid,57.0,170.0,0.0,1.0,57
171,5,high_opac_v,Valid,58.0,171.0,0.2077952282439533,1.0,58
172,5,low_opac_i,Invalid,58.0,172.0,0.0,1.0,58
173,5,low_opac_v,Valid,58.0,173.0,0.0,1.0,58
174,5,low_opac_v,Valid,59.0,174.0,0.0,1.0,59
175,5,high_opac_v,Valid,59.0,175.0,0.2063338002171538,1.0,59
176,5,low_opac_i,Invalid,59.0,176.0,0.3320722197489727,1.0,59
177,5,low_opac_i,Invalid,60.0,177.0,0.3266229514356292,1.0,60
178,5,low_opac_v,Valid,60.0,178.0,0.1798058204412245,1.0,60
179,5,high_opac_v,Valid,60.0,179.0,0.0,1.0,60
180,5,low_opac_v,Valid,61.0,180.0,0.1783588750572345,1.0,61
181,5,low_opac_i,Invalid,61.0,181.0,0.0,1.0,61
182,5,high_opac_v,Valid,61.0,182.0,0.2034391078539719,0.0,61
183,5,low_opac_v,Valid,62.0,183.0,0.1769807982594758,1.0,62
184,5,high_opac_v,Valid,62.0,184.0,0.0,1.0,62
185,5,low_opac_i,Invalid,62.0,185.0,0.316408444731674,1.0,62
186,5,high_opac_v,Valid,63.0,186.0,0.0,1.0,63
187,5,low_opac_v,Valid,63.0,187.0,0.1756569406663385,1.0,63
188,5,low_opac_i,Invalid,63.0,188.0,0.0,1.0,63
189,5,low_opac_i,Invalid,64.0,189.0,0.0,1.0,64
190,5,high_opac_v,Valid,64.0,190.0,0.0,1.0,64
191,5,low_opac_v,Valid,64.0,191.0,0.1743743033003153,1.0,64
192,5,low_opac_v,Valid,65.0,192.0,0.1730083704682743,0.0,65
193,5,low_opac_i,Invalid,65.0,193.0,0.3017925984097307,1.0,65
194,5,high_opac_v,Valid,65.0,194.0,0.2051034005946176,1.0,65
195,5,low_opac_v,Valid,66.0,195.0,0.0,1.0,66
196,5,low_opac_i,Invalid,66.0,196.0,0.2967934750386096,1.0,66
197,5,high_opac_v,Valid,66.0,197.0,0.203855064130322,1.0,66
198,5,low_opac_i,Invalid,67.0,198.0,0.292072165762723,1.0,67
199,5,low_opac_v,Valid,67.0,199.0,0.1769781677152362,1.0,67
200,5,high_opac_v,Valid,67.0,200.0,0.2025201246255207,1.0,67
201,5,high_opac_v,Valid,68.0,201.0,0.0,1.0,68
202,5,low_opac_i,Invalid,68.0,202.0,0.0,1.0,68
203,5,low_opac_v,Valid,68.0,203.0,0.0,1.0,68
204,5,low_opac_i,Invalid,69.0,204.0,0.2822944017277785,0.0,69
205,5,high_opac_v,Valid,69.0,205.0,0.1998774306259823,1.0,69
206,5,low_opac_v,Valid,69.0,206.0,0.1745844053462685,0.0,69
207,5,low_opac_v,Valid,70.0,207.0,0.0,1.0,70
208,5,low_opac_i,Invalid,70.0,208.0,0.3004296001667563,1.0,70
209,5,high_opac_v,Valid,70.0,209.0,0.1985872914200331,1.0,70
210,5,high_opac_v,Valid,71.0,210.0,0.1973557324737372,1.0,71
211,5,low_opac_v,Valid,71.0,211.0,0.1782411483749408,1.0,71
212,5,low_opac_i,Invalid,71.0,212.0,0.2966519542835852,1.0,71
213,5,high_opac_v,Valid,72.0,213.0,0.196171161590558,0.0,72
214,5,low_opac_i,Invalid,72.0,214.0,0.293096289145653,1.0,72
215,5,low_opac_v,Valid,72.0,215.0,0.1770743639140756,1.0,72
216,5,high_opac_v,Valid,73.0,216.0,0.0,1.0,73
217,5,low_opac_v,Valid,73.0,217.0,0.0,1.0,73
218,5,low_opac_i,Invalid,73.0,218.0,0.0,1.0,73
219,5,low_opac_i,Invalid,74.0,219.0,0.2857181289184462,1.0,74
220,5,high_opac_v,Valid,74.0,220.0,0.0,0.0,74
221,5,low_opac_v,Valid,74.0,221.0,0.1748580004837848,1.0,74
222,5,high_opac_v,Valid,75.0,222.0,0.0,1.0,75
223,5,low_opac_i,Invalid,75.0,223.0,0.2822781768936708,1.0,75
224,5,low_opac_v,Valid,75.0,224.0,0.1736949890429678,1.0,75
0,6,high_opac_v,Valid,1.0,0.0,0.0,1.0,1
1,6,low_opac_i,Invalid,1.0,1.0,0.4,1.0,1
2,6,low_opac_v,Valid,1.0,2.0,0.0,1.0,1
3,6,low_opac_i,Invalid,2.0,3.0,0.0,1.0,2
4,6,low_opac_v,Valid,2.0,4.0,0.01,0.0,2
5,6,high_opac_v,Valid,2.0,5.0,0.0,1.0,2
6,6,high_opac_v,Valid,3.0,6.0,0.0,1.0,3
7,6,low_opac_v,Valid,3.0,7.0,0.3144098688205103,1.0,3
8,6,low_opac_i,Invalid,3.0,8.0,0.01,0.0,3
9,6,low_opac_i,Invalid,4.0,9.0,0.0,1.0,4
10,6,low_opac_v,Valid,4.0,10.0,0.0,1.0,4
11,6,high_opac_v,Valid,4.0,11.0,0.0,1.0,4
12,6,high_opac_v,Valid,5.0,12.0,0.0,1.0,5
13,6,low_opac_i,Invalid,5.0,13.0,0.0555460796492762,0.0,5
14,6,low_opac_v,Valid,5.0,14.0,0.0,1.0,5
15,6,low_opac_v,Valid,6.0,15.0,0.14081453445857,1.0,6
16,6,low_opac_i,Invalid,6.0,16.0,0.0,1.0,6
17,6,high_opac_v,Valid,6.0,17.0,0.01,0.0,6
18,6,high_opac_v,Valid,7.0,18.0,0.01,0.0,7
19,6,low_opac_v,Valid,7.0,19.0,0.1041076461341052,1.0,7
20,6,low_opac_i,Invalid,7.0,20.0,0.0,1.0,7
21,6,high_opac_v,Valid,8.0,21.0,0.0,1.0,8
22,6,low_opac_v,Valid,8.0,22.0,0.0693977005055356,0.0,8
23,6,low_opac_i,Invalid,8.0,23.0,0.0,1.0,8
24,6,high_opac_v,Valid,9.0,24.0,0.0,1.0,9
25,6,low_opac_v,Valid,9.0,25.0,0.0,1.0,9
26,6,low_opac_i,Invalid,9.0,26.0,0.1123716255953006,1.0,9
27,6,high_opac_v,Valid,10.0,27.0,0.0170379079811766,0.0,10
28,6,low_opac_i,Invalid,10.0,28.0,0.0990055231818932,1.0,10
29,6,low_opac_v,Valid,10.0,29.0,0.1380266354329187,1.0,10
30,6,low_opac_v,Valid,11.0,30.0,0.0,1.0,11
31,6,high_opac_v,Valid,11.0,31.0,0.0,1.0,11
32,6,low_opac_i,Invalid,11.0,32.0,0.0874272097567251,1.0,11
33,6,low_opac_i,Invalid,12.0,33.0,0.0770012380109358,1.0,12
34,6,low_opac_v,Valid,12.0,34.0,0.1136417470419728,1.0,12
35,6,high_opac_v,Valid,12.0,35.0,0.0499619053107884,1.0,12
36,6,low_opac_i,Invalid,13.0,36.0,0.0,1.0,13
37,6,high_opac_v,Valid,13.0,37.0,0.0,1.0,13
38,6,low_opac_v,Valid,13.0,38.0,0.0,1.0,13
39,6,high_opac_v,Valid,14.0,39.0,0.035900595926452,0.0,14
40,6,low_opac_v,Valid,14.0,40.0,0.0923920225927365,1.0,14
41,6,low_opac_i,Invalid,14.0,41.0,0.0581133225862209,1.0,14
42,6,low_opac_v,Valid,15.0,42.0,0.0828571120023786,1.0,15
43,6,low_opac_i,Invalid,15.0,43.0,0.049151391884964,1.0,15
44,6,high_opac_v,Valid,15.0,44.0,0.0,1.0,15
45,6,high_opac_v,Valid,16.0,45.0,0.0,1.0,16
46,6,low_opac_i,Invalid,16.0,46.0,0.0402325724727571,0.0,16
47,6,low_opac_v,Valid,16.0,47.0,0.073744601120007,1.0,16
48,6,low_opac_i,Invalid,17.0,48.0,0.0717039643882598,1.0,17
49,6,low_opac_v,Valid,17.0,49.0,0.0648806553250618,1.0,17
50,6,high_opac_v,Valid,17.0,50.0,0.0,1.0,17
51,6,low_opac_i,Invalid,18.0,51.0,0.0657177578296974,1.0,18
52,6,low_opac_v,Valid,18.0,52.0,0.0,1.0,18
53,6,high_opac_v,Valid,18.0,53.0,0.0,1.0,18
54,6,high_opac_v,Valid,19.0,54.0,0.0,0.0,19
55,6,low_opac_v,Valid,19.0,55.0,0.048043680981236,0.0,19
56,6,low_opac_i,Invalid,19.0,56.0,0.0603419496335961,1.0,19
57,6,low_opac_i,Invalid,20.0,57.0,0.0,1.0,20
58,6,high_opac_v,Valid,20.0,58.0,0.0569929339467423,0.0,20
59,6,low_opac_v,Valid,20.0,59.0,0.0778925582276512,1.0,20
60,6,low_opac_v,Valid,21.0,60.0,0.0,0.0,21
61,6,low_opac_i,Invalid,21.0,61.0,0.0496762163041056,0.0,21
62,6,high_opac_v,Valid,21.0,62.0,0.0737060442496805,1.0,21
63,6,high_opac_v,Valid,22.0,63.0,0.0,1.0,22
64,6,low_opac_v,Valid,22.0,64.0,0.0,1.0,22
65,6,low_opac_i,Invalid,22.0,65.0,0.0687147731846297,0.0,22
66,6,high_opac_v,Valid,23.0,66.0,0.0658788940061728,0.0,23
67,6,low_opac_v,Valid,23.0,67.0,0.0,1.0,23
68,6,low_opac_i,Invalid,23.0,68.0,0.0,1.0,23
69,6,high_opac_v,Valid,24.0,69.0,0.0,1.0,24
70,6,low_opac_i,Invalid,24.0,70.0,0.0,1.0,24
71,6,low_opac_v,Valid,24.0,71.0,0.0834161115230508,1.0,24
72,6,low_opac_v,Valid,25.0,72.0,0.0790397215050042,0.0,25
73,6,high_opac_v,Valid,25.0,73.0,0.0770924888093649,1.0,25
74,6,low_opac_i,Invalid,25.0,74.0,0.0,1.0,25
75,6,low_opac_v,Valid,26.0,75.0,0.0,1.0,26
76,6,high_opac_v,Valid,26.0,76.0,0.0738993663010558,1.0,26
77,6,low_opac_i,Invalid,26.0,77.0,0.0744517096911204,1.0,26
78,6,low_opac_v,Valid,27.0,78.0,0.0915774825384961,0.0,27
79,6,high_opac_v,Valid,27.0,79.0,0.0,1.0,27
80,6,low_opac_i,Invalid,27.0,80.0,0.0,1.0,27
81,6,low_opac_i,Invalid,28.0,81.0,0.0674506892443843,1.0,28
82,6,high_opac_v,Valid,28.0,82.0,0.0,1.0,28
83,6,low_opac_v,Valid,28.0,83.0,0.0,1.0,28
84,6,low_opac_v,Valid,29.0,84.0,0.1024460382379609,1.0,29
85,6,low_opac_i,Invalid,29.0,85.0,0.0643053816504425,1.0,29
86,6,high_opac_v,Valid,29.0,86.0,0.0647361416174037,1.0,29
87,6,low_opac_i,Invalid,30.0,87.0,0.0,0.0,30
88,6,high_opac_v,Valid,30.0,88.0,0.0,0.0,30
89,6,low_opac_v,Valid,30.0,89.0,0.0,1.0,30
90,6,low_opac_i,Invalid,31.0,90.0,0.0731002900993306,0.0,31
91,6,low_opac_v,Valid,31.0,91.0,0.0,1.0,31
92,6,high_opac_v,Valid,31.0,92.0,0.0726396998478213,0.0,31
93,6,low_opac_v,Valid,32.0,93.0,0.0,1.0,32
94,6,low_opac_i,Invalid,32.0,94.0,0.0842874785989723,1.0,32
95,6,high_opac_v,Valid,32.0,95.0,0.0,1.0,32
96,6,high_opac_v,Valid,33.0,96.0,0.0804180985154426,0.0,33
97,6,low_opac_v,Valid,33.0,97.0,0.0,1.0,33
98,6,low_opac_i,Invalid,33.0,98.0,0.0,1.0,33
99,6,high_opac_v,Valid,34.0,99.0,0.0,1.0,34
100,6,low_opac_i,Invalid,34.0,100.0,0.0,1.0,34
101,6,low_opac_v,Valid,34.0,101.0,0.08723486474061,1.0,34
102,6,low_opac_i,Invalid,35.0,102.0,0.0762730357446477,1.0,35
103,6,low_opac_v,Valid,35.0,103.0,0.0,1.0,35
104,6,high_opac_v,Valid,35.0,104.0,0.0879451166105993,0.0,35
105,6,high_opac_v,Valid,36.0,105.0,0.0975552610922023,1.0,36
106,6,low_opac_v,Valid,36.0,106.0,0.0,1.0,36
107,6,low_opac_i,Invalid,36.0,107.0,0.0,0.0,36
