trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,88,-557,Valid,noise,0,2,4210.1750848999945,1,3.0,1.6015651999623515,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,92,1158,Valid,signal,0,1,4213.038884799986,1,3.0,1.889979699975811,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,96,557,Valid,signal,0,2,4216.0306893999805,0,3.0,2.114015400002245,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,100,-2274,Invalid,signal,0,2,4219.13469669997,0,3.0,1.9678429000196047,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,104,-1716,Valid,noise,0,2,4221.7745517999865,1,3.0,1.620964500005357,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,108,1716,Valid,noise,0,2,4224.335141399992,1,3.0,1.7290503999684006,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,112,1158,Invalid,signal,0,2,4227.038916999998,0,3.0,1.8952951999963261,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,116,-2274,Valid,noise,0,2,4230.270391999977,1,3.0,1.8080035999882966,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,120,-2274,Invalid,signal,0,2,4233.246222199989,0,3.0,1.9564837999641895,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,124,-557,Valid,noise,0,2,4235.807641599968,1,3.0,1.541937500005588,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,128,-557,Valid,noise,0,2,4241.11883339996,1,3.0,4.542274900013581,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,132,-1716,Invalid,signal,0,1,4244.222969399998,1,3.0,1.8465911999810487,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,136,557,Valid,noise,0,2,4246.734269200009,1,3.0,1.4890198000357486,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,140,557,Valid,signal,0,2,4249.454850899987,0,3.0,1.7647101000184193,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,144,-1158,Valid,noise,0,2,4252.207648899988,1,3.0,1.6803173000225797,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,148,1158,Valid,noise,0,2,4254.75031839998,1,3.0,1.5557520000147633,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,152,-1716,Valid,signal,0,1,4257.614799099974,1,3.0,1.8739223000011407,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,156,2274,Valid,signal,0,2,4260.36664849997,0,3.0,1.732600999996066,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,160,557,Valid,signal,0,2,4262.878647500009,0,3.0,1.5221660999814048,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,164,-2274,Valid,signal,0,2,4265.583609999972,0,3.0,1.6828044999856502,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,168,557,Valid,noise,0,2,4268.030353899987,1,3.0,1.4259042000048794,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,172,-2274,Valid,noise,0,2,4270.895473399956,1,3.0,1.8768275000038557,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,176,-2274,Valid,noise,0,2,4273.823443799978,1,3.0,1.904444899992086,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,180,1716,Invalid,noise,0,2,4276.318316899997,1,3.0,1.5060847999993712,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,184,1158,Invalid,noise,0,2,4278.878970999969,1,3.0,1.5386876999982633,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,188,557,Valid,signal,0,2,4281.326552999963,0,3.0,1.441756800049916,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,192,1158,Valid,noise,0,2,4283.7582022999995,1,3.0,1.4436577999731526,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,196,1158,Valid,noise,0,2,4288.095226200006,1,3.0,3.4092853000038303,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,200,1158,Invalid,noise,0,2,4290.767306299997,1,3.0,1.5884461000096053,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,204,557,Valid,noise,0,2,4293.230178800004,1,3.0,1.4389558000257239,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,208,1716,Valid,signal,0,2,4295.839163800003,0,3.0,1.6512556000379845,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,212,-557,Valid,signal,0,2,4298.638616399956,0,3.0,1.779790700005833,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,216,1158,Valid,noise,0,2,4301.326724099985,1,3.0,1.664523100014776,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,220,1158,Valid,noise,0,2,4304.030563600012,1,3.0,1.6831208000076003,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,224,2274,Valid,signal,0,2,4306.510414099961,0,3.0,1.5081743000191636,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,228,557,Valid,signal,0,2,4308.990363599965,0,3.0,1.4738117000088096,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,232,-1716,Valid,noise,0,2,4311.438238199975,1,3.0,1.4087724999990314,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,236,-1158,Valid,noise,0,2,4313.93512499996,1,3.0,1.5077862000325695,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,240,-1158,Valid,signal,0,2,4316.399327499967,0,3.0,1.441574299999047,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,244,-1158,Valid,signal,0,2,4318.959527799976,0,3.0,1.5380626000114717,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,248,2274,Valid,noise,0,2,4321.4062576,1,3.0,1.4399553999537602,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,252,1158,Valid,signal,0,1,4324.478789099958,1,3.0,2.09963329997845,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,256,-557,Valid,signal,0,2,4327.375412900001,0,3.0,1.8745094999903813,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,260,-1716,Invalid,noise,0,2,4329.966178499977,1,3.0,1.5862032999866642,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,264,-1158,Valid,noise,0,2,4332.414463299967,1,3.0,1.5660309999948367,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,268,1716,Invalid,signal,0,1,4335.230925599986,1,3.0,1.7187838000245392,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,272,1716,Valid,noise,0,2,4340.334379000007,1,3.0,4.102635100018233,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,276,-1716,Valid,noise,0,2,4343.103109799966,1,3.0,1.744677499984391,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,280,-557,Valid,noise,0,2,4345.582228999992,1,3.0,1.4568920000456274,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,284,-1158,Valid,noise,0,2,4348.063280000002,1,3.0,1.4751938999979757,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,288,-2274,Valid,noise,0,2,4350.526778200001,1,3.0,1.4743574999738485,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,292,-557,Valid,signal,0,2,4352.975102700002,0,3.0,1.4091190000181086,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,296,2274,Valid,signal,0,2,4355.375408499967,0,3.0,1.411263299989514,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,300,-557,Invalid,noise,0,2,4358.431264099956,1,3.0,2.0510707999928854,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,304,-1158,Invalid,signal,0,2,4360.975033800001,0,3.0,1.5540810999809764,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,308,-1158,Valid,signal,0,1,4363.694551599969,1,3.0,1.7180744999786839,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,312,-557,Invalid,signal,0,2,4366.431372399966,0,3.0,1.7283439000020735,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,316,557,Valid,signal,0,2,4368.8790056,0,3.0,1.4237704999977723,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,320,557,Valid,signal,0,2,4371.391188699985,0,3.0,1.5238108999910764,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,324,557,Valid,noise,0,2,4374.78286659997,1,3.0,2.368880199966952,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,328,-1158,Valid,signal,0,1,4377.63076119998,1,3.0,1.843986699997913,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,332,-557,Invalid,noise,0,2,4384.239447799977,1,3.0,5.601708099944517,True,3,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,336,1716,Valid,signal,0,2,4389.214907999965,0,3.0,3.9541305999737233,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,340,-557,Valid,signal,0,2,4392.031298499962,0,3.0,1.8605355999898165,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,344,-1158,Invalid,noise,0,2,4394.638260499982,1,3.0,1.567498099990189,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,348,-1158,Valid,signal,0,2,4397.1023664000095,0,3.0,1.458541200030595,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,352,1158,Valid,signal,0,2,4399.614266999997,0,3.0,2.10719169996446,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,356,-2274,Valid,noise,0,2,4402.943394700007,1,3.0,1.7398962000152096,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,360,1158,Valid,signal,0,1,4405.711017299967,1,3.0,1.7591435000067577,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,364,-1158,Invalid,noise,0,2,4408.527444700012,1,3.0,1.8283359000342898,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,368,557,Invalid,signal,0,2,4411.118180599995,0,3.0,1.553362599981483,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,372,557,Valid,noise,0,2,4413.646758899966,1,3.0,1.541709900018759,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,376,-557,Invalid,signal,0,2,4416.287245699961,0,3.0,1.6500870999880135,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,380,1716,Valid,signal,0,1,4419.087415799964,1,3.0,1.7613902000011876,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,384,1158,Valid,noise,0,2,4421.710572300013,1,3.0,1.6964217000058852,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,388,2274,Invalid,noise,0,2,4424.735282799986,1,3.0,1.9560163000132889,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,392,-1716,Valid,noise,0,2,4427.374707899988,1,3.0,1.6507570000248961,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,396,2274,Valid,noise,0,2,4429.93546129996,1,3.0,1.5383636000333354,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,400,557,Valid,signal,0,2,4432.8947617000085,0,3.0,1.970493400003761,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,404,2274,Valid,noise,0,2,4435.406512999965,1,3.0,1.5063765000086278,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,408,-2274,Valid,noise,0,2,4438.254795099958,1,3.0,1.8251606000121683,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,412,-1716,Invalid,signal,0,2,4440.718919700012,0,3.0,1.4584353999816813,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,416,1716,Valid,signal,0,1,4443.5032259,1,3.0,1.7465607000049204,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,420,-2274,Valid,signal,0,2,4446.286679000012,0,3.0,1.809615699981805,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,424,1716,Valid,signal,0,1,4449.5675697000115,1,3.0,2.2582504999591038,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,428,1158,Valid,noise,0,2,4452.1754306000075,1,3.0,1.6023900999571197,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,432,2274,Valid,signal,0,2,4454.846743799979,0,3.0,1.6654150999966078,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,436,557,Valid,noise,0,2,4457.471345499973,1,3.0,1.6222406000015326,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,440,-1716,Valid,noise,0,2,4460.031501699996,1,3.0,1.5516460999497212,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,444,-2274,Valid,noise,0,2,4462.606364900013,1,3.0,1.569957199972123,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,448,1158,Valid,signal,0,2,4465.054907099984,0,3.0,1.4251503000268713,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,452,1158,Valid,signal,0,1,4467.727532799996,1,3.0,1.716217300039716,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,456,-2274,Valid,signal,0,2,4470.558367199963,0,3.0,1.8578041000291705,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,460,2274,Invalid,signal,0,2,4473.214485700009,0,3.0,1.6320762999821454,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,464,-1158,Valid,signal,0,1,4475.9668899999815,1,3.0,1.751814499963075,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,468,-2274,Valid,signal,0,1,4478.878623700002,1,3.0,1.8727993000065908,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,472,1716,Valid,noise,0,1,4481.646731899993,0,3.0,1.7797278000507504,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,476,-1716,Valid,signal,0,2,4484.383633299964,0,3.0,1.7128487000009045,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,480,1716,Valid,signal,0,1,4487.118596599961,1,3.0,1.746562600019388,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,484,1716,Valid,signal,0,1,4489.951140599966,1,3.0,1.7930568999727257,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,488,-1158,Valid,noise,0,1,4492.847367899958,0,3.0,1.9417291000136174,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,492,-1716,Valid,noise,0,1,4495.662950499973,0,3.0,1.8438773999805562,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,496,557,Valid,noise,0,1,4498.302751199983,0,3.0,1.6139922000002116,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,500,-557,Valid,signal,0,1,4501.199261899979,1,3.0,1.8602301999926567,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,504,1716,Valid,noise,0,1,4503.887538999959,0,3.0,1.666642000025604,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,508,557,Invalid,noise,0,1,4506.574527399964,0,3.0,1.6635395000339486,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,512,1716,Invalid,noise,0,1,4509.070328500005,0,3.0,1.515618299948983,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,516,-2274,Valid,signal,0,1,4512.159698800009,1,3.0,2.092092699953355,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,520,-1716,Valid,signal,0,1,4515.071004499972,1,3.0,1.8885588999837637,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,524,-1158,Valid,signal,0,1,4517.966766799975,1,3.0,1.9072900000028312,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,528,-1158,Valid,noise,0,1,4520.686923299974,0,3.0,1.7135775000206195,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,532,2274,Valid,signal,0,1,4523.2953208999825,1,3.0,1.6036552999867126,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,536,2274,Valid,signal,0,1,4526.174426199985,1,3.0,1.8875659000477754,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,540,-2274,Invalid,noise,0,1,4529.375269499957,0,3.0,2.2737968000001274,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,544,-1158,Valid,signal,0,1,4532.462480699993,1,3.0,2.004222999967169,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,548,557,Invalid,noise,0,1,4534.990399300004,0,3.0,1.4898718999465927,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,552,2274,Valid,signal,0,1,4537.791216099984,1,3.0,1.8125184999662451,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,556,-1716,Invalid,noise,0,1,4540.542720799975,0,3.0,1.743783300044015,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,560,-2274,Valid,signal,0,1,4543.15106579999,1,3.0,1.5878803000086918,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,564,-1158,Invalid,signal,0,1,4545.583443499985,1,3.0,1.4086996000260115,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,568,-1716,Valid,noise,0,1,4548.063005500007,0,3.0,1.491442000027746,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,572,-1158,Valid,noise,0,1,4552.959485900006,0,3.0,3.8746765999821946,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,576,-557,Valid,signal,0,1,4555.854768299963,1,3.0,1.9057705999584869,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,580,-1716,Valid,signal,0,1,4558.526443300012,1,3.0,1.649890200002119,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,584,1716,Valid,noise,0,1,4561.087250599987,0,3.0,1.5709370999829844,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,588,557,Valid,noise,0,1,4563.663028199982,0,3.0,1.5552614000043832,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,592,2274,Valid,noise,0,1,4566.383511699969,0,3.0,1.7460445999749936,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,596,-557,Valid,signal,0,1,4569.006398700003,1,3.0,1.6025726000079885,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,600,1716,Invalid,signal,0,1,4571.71133739996,1,3.0,1.7326265999581665,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,604,-1158,Valid,noise,0,1,4574.399259299971,0,3.0,1.6485712999710813,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,608,2274,Valid,noise,0,1,4576.958644600003,0,3.0,1.5687215000507422,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,612,-1716,Valid,signal,0,1,4579.967501899984,1,3.0,1.9888253000099212,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,616,-557,Valid,noise,0,1,4582.606842999987,0,3.0,1.6323115000268444,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,620,-1716,Valid,signal,0,1,4585.215084199968,1,3.0,1.5858849000069313,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,624,557,Invalid,signal,0,1,4587.806570999965,1,3.0,1.602599099976942,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,628,2274,Invalid,noise,0,1,4590.5427506999695,0,3.0,1.7315357000334188,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,632,-2274,Valid,signal,0,1,4593.119175800006,1,3.0,1.5539408999611624,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,636,1158,Valid,noise,0,1,4595.710710999963,0,3.0,1.7807786999619566,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,640,2274,Valid,noise,0,1,4598.846644399979,0,3.0,1.95151139999507,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,644,1716,Valid,noise,0,1,4601.615613800008,0,3.0,1.7793988999910653,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,648,-2274,Valid,noise,0,1,4604.414561200014,0,3.0,1.7644953000126407,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
