trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,stair_response_correct,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Invalid,noise,45,2,1.8211327001918107,1,2.0,3.129064899869263,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,45,1,1.054873599903658,1,2.0,2.362826499855146,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Invalid,noise,45,2,2.204850299982354,1,2.0,3.5129318998660892,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,557,Valid,signal,-45,2,1.6547533001285046,0,2.0,2.962770099984482,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,noise,-45,2,1.5715851997956634,1,2.0,2.8795762001536787,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,signal,45,1,1.2712826000060886,1,3.0,2.5789620000869036,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,signal,45,2,1.2214810999576002,0,2.0,2.529632000019774,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,signal,45,2,1.5219795000739396,0,2.0,2.829735399922356,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,signal,45,2,0.9373697000555694,0,2.0,2.2451869999058545,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,557,Valid,signal,45,2,2.338749799877405,0,2.0,3.6463630001526326,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Invalid,noise,45,2,1.6887717000208795,1,1.0,2.996533500030637,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,signal,45,2,1.5376609999220818,0,1.0,2.8455241001211107,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,signal,45,1,1.0211358999367803,1,3.0,2.3292353998403996,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,557,Valid,signal,45,1,1.4220755000133067,1,2.0,2.72992440010421,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Valid,noise,-45,2,1.6709795000497252,1,2.0,2.9789050000254065,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Invalid,signal,-45,1,1.4221610999666154,1,2.0,2.729764799820259,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,-45,2,1.3876385998446494,0,1.0,2.6954243001528084,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,noise,-45,2,1.0545908999629319,1,2.0,2.362274599960074,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,noise,-45,2,0.9884454999119043,1,2.0,2.2961629999335855,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,-45,1,1.2547009999398142,1,2.0,2.5625392999500036,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Invalid,noise,-45,1,2.0048883999697864,0,2.0,3.312558999983594,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,noise,-45,2,1.372048599878326,1,1.0,2.679735500132665,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,557,Invalid,noise,45,2,4.9391719999257475,1,1.0,6.246948699932545,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,signal,45,1,1.1881532000843436,1,3.0,2.4961296999827027,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,noise,-45,2,1.521707999985665,1,1.0,2.8294516000896692,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,noise,45,2,1.221301999874413,1,1.0,2.5290557998232543,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,noise,45,2,1.2875022999942303,1,1.0,2.595505499979481,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,45,1,1.1216694999020547,1,2.0,2.4296677000820637,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,noise,45,1,1.5711278000380844,0,2.0,2.8790682000108063,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,noise,45,2,1.3214231999590993,1,1.0,2.629404600011185,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Invalid,noise,-45,2,2.0714875999838114,1,2.0,3.3795711998827755,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,signal,-45,2,1.437154500046745,0,1.0,2.745058999862522,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,signal,45,1,0.9883049998898059,1,3.0,2.2965504999738187,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,noise,45,2,2.0050091000739485,1,2.0,3.31273839995265,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Invalid,signal,-45,2,1.671739700017497,0,1.0,2.9792969999834895,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,noise,-45,1,1.4874644000083208,0,2.0,2.7953125000931323,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,noise,-45,1,1.2881273999810219,0,1.0,2.595911599928513,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,557,Valid,signal,45,2,2.05495180003345,0,3.0,3.3628634000197053,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,-45,2,1.0385074000805616,0,3.0,2.3462886000052094,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,signal,45,1,1.037715199869126,1,2.0,2.3455706001259387,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,noise,45,2,1.4882225999608636,1,2.0,2.7962319999933243,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,noise,45,1,2.005224500084296,0,1.0,3.3129278998821974,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1716,Valid,signal,-45,2,1.1385145999956876,0,2.0,2.446139100007713,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,noise,45,2,1.6378842999693006,1,1.0,2.9456102000549436,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,2274,Valid,signal,-45,2,1.2046382001135498,0,1.0,2.512547899968922,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,noise,-45,2,2.055184200173244,1,2.0,3.3631494001019746,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,signal,45,1,1.1215385999530554,1,1.0,2.429229599889368,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Valid,noise,-45,2,0.9381116000004113,1,3.0,2.2459987001493573,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-1158,Valid,signal,-45,1,1.3046800999436527,1,3.0,2.6124976000282913,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1716,Valid,noise,-45,2,1.071166600100696,1,2.0,2.3787440001033247,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,1158,Valid,signal,-45,1,3.4894004999659956,1,1.0,4.796971200034022,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Valid,signal,-45,1,2.388055299874395,1,2.0,3.6959557998925447,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-557,Valid,noise,-45,2,1.1216438000556082,1,2.0,2.4293833000119776,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,0,-2274,Valid,signal,45,2,2.3549818999599665,0,1.0,3.66293100011535,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,1,-557,Valid,noise,-45,2,2.9325350001454353,1,2.0,4.240765300113708,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,2,-1158,Valid,noise,-45,2,2.704771399963647,1,2.0,4.013139500049874,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,3,-557,Valid,noise,45,2,1.17183250002563,1,3.0,2.4798806000035256,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,4,557,Valid,noise,-45,2,0.9369850000366569,1,3.0,2.2451283999253064,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,5,2274,Invalid,signal,-45,2,1.6382079999893904,0,1.0,2.9465688997879624,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,6,1716,Valid,signal,-45,2,1.0875637999270111,0,2.0,2.3956912998110056,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,7,2274,Valid,noise,45,2,1.4542348999530077,1,2.0,2.7625396999064833,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,8,1158,Valid,signal,45,2,1.454137299908325,0,2.0,2.7626130001153797,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,9,-557,Valid,signal,45,1,1.4212513999082148,1,2.0,2.7293451000005007,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,10,2274,Valid,signal,45,2,1.7051349999383092,0,1.0,3.013337300159037,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,11,-1716,Valid,signal,-45,2,2.0540324000176042,0,2.0,3.3620666000060737,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,12,-1158,Invalid,noise,45,2,2.855499600060284,1,2.0,4.163621800020337,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,13,-557,Valid,signal,-45,1,1.8207323998212814,1,2.0,3.128880999982357,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,14,557,Invalid,noise,45,2,1.7549691998865455,1,2.0,3.0630806998815387,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,15,-557,Valid,noise,-45,2,1.1206843999680132,1,3.0,2.4289268001448363,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,16,1716,Valid,signal,45,2,1.4881565999239683,0,2.0,2.796137799974531,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,17,-1716,Valid,noise,45,2,3.5557718998752534,1,2.0,4.863904400030151,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,18,-557,Valid,noise,-45,2,1.1868972999509424,1,2.0,2.4952390000689775,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,19,2274,Valid,noise,45,2,2.0214471998624504,1,2.0,3.329557699849829,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,20,-1716,Valid,noise,-45,2,1.1374265998601913,1,1.0,2.4456106999423355,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,21,-2274,Valid,signal,45,2,1.3884376999922097,0,2.0,2.6964153998997062,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,22,-2274,Valid,noise,-45,2,1.1871466001030058,1,1.0,2.495280100032687,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,23,-557,Valid,noise,45,2,1.2376097000669688,1,3.0,2.545994099928066,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,24,2274,Valid,signal,45,2,1.3042758000083268,0,2.0,2.612659400096163,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,25,1716,Invalid,signal,-45,2,1.8713859000708908,0,1.0,3.17958280001767,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,26,557,Valid,signal,-45,2,1.9049685997888446,0,2.0,3.2131566999014467,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,27,557,Valid,noise,45,2,1.1040644999593496,1,2.0,2.412262300029397,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,28,-1716,Valid,noise,-45,2,1.0707213000860065,1,2.0,2.3790903999470174,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,29,-2274,Valid,signal,45,2,1.8377125998958945,0,1.0,3.146308199968189,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,30,1158,Valid,signal,-45,2,1.2212799999397248,0,2.0,2.529534799978137,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,31,1158,Valid,signal,-45,2,1.2218131001573056,0,2.0,2.5297675000038,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,32,-2274,Valid,noise,45,2,1.6040555001236498,1,2.0,2.9122624997980893,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,33,557,Valid,signal,-45,2,1.2374336998909712,0,3.0,2.5456265001557767,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,34,-1716,Valid,signal,45,2,2.787953600054607,0,1.0,4.096394999884069,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,35,-2274,Valid,noise,45,2,1.4214053000323474,1,1.0,2.7297052999492735,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,36,-2274,Valid,noise,45,2,12.308057300047949,1,2.0,13.616237199865282,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,37,-2274,Valid,noise,45,2,1.6716163998935372,1,1.0,2.9796378000173718,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,38,1158,Valid,noise,45,2,1.2710593999363482,1,3.0,2.579183300025761,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,39,-1158,Valid,signal,45,1,3.871925000101328,1,3.0,5.180337400175631,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,40,2274,Valid,noise,45,2,2.0543895999435335,1,2.0,3.3628332999069244,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,41,-557,Valid,noise,45,2,1.4714514999650419,1,3.0,2.7798872999846935,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,42,1158,Valid,noise,-45,2,1.0208219999913126,1,3.0,2.3290633000433445,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,43,557,Invalid,signal,45,1,1.3870599998626858,1,3.0,2.695179499918595,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,44,1158,Valid,signal,-45,2,2.455036300001666,0,2.0,3.7632549998816103,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,45,557,Valid,noise,-45,2,1.2379732001572847,1,3.0,2.54597430001013,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,46,2274,Valid,signal,-45,2,1.3543376999441534,0,1.0,2.6624024999327958,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,47,1716,Valid,noise,-45,2,1.2716306999791414,1,2.0,2.5795408999547362,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,48,-1158,Valid,noise,-45,2,1.0039301000069827,1,2.0,2.3118507000617683,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,49,-1716,Valid,signal,45,2,1.3207465000450611,0,2.0,2.6290780999697745,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,50,1158,Valid,noise,-45,2,1.0548304999247193,1,2.0,2.3630182000342757,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,51,-557,Valid,signal,-45,1,2.465679500019178,1,3.0,10.999008700018749,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,52,-557,Invalid,noise,45,2,3.0050417999736965,1,1.0,4.313130399910733,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,53,-2274,Invalid,signal,-45,2,5.188547199824825,0,1.0,6.496782399946824,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,54,557,Valid,signal,45,2,1.8214557999745011,0,3.0,3.129590000025928,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,55,1716,Valid,signal,45,2,1.4382286998443305,0,2.0,2.7461958997882903,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,56,2274,Valid,signal,45,2,1.2540076998993754,0,2.0,2.5623496000189334,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,57,557,Invalid,noise,-45,2,2.137881599832326,1,1.0,3.4461984001100063,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,58,1158,Valid,signal,-45,2,2.638586200075224,0,2.0,3.946776300203055,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,59,-557,Valid,noise,45,2,1.2204206001479179,1,2.0,2.5285579999908805,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,60,557,Valid,signal,-45,2,1.2878086001146585,0,3.0,2.5963089999277145,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,61,1158,Valid,signal,-45,2,1.1706235001329333,0,3.0,2.4788705999962986,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,62,-1158,Invalid,signal,-45,2,1.6383670999202877,0,1.0,2.9463921999558806,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,63,-1716,Valid,noise,45,2,1.7210842999629676,1,2.0,3.029156800126657,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,64,1158,Valid,signal,-45,2,1.1714075999334455,0,2.0,2.4792491998523474,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,65,-2274,Valid,signal,45,2,1.5536945001222193,0,1.0,2.8621271001175046,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,66,-1716,Valid,signal,-45,2,3.722330200020224,0,1.0,5.030422099865973,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,67,-2274,Valid,noise,-45,2,1.4548432999290526,1,1.0,2.7627377999015152,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,68,-1158,Valid,noise,-45,2,1.9543274999596179,1,2.0,3.26250179996714,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,69,-1158,Valid,signal,-45,1,2.3209424999076873,1,1.0,3.62932790000923,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,70,557,Valid,signal,45,1,1.6052214000374079,1,2.0,2.913417699979618,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,71,557,Valid,signal,-45,2,1.2036154000088573,0,2.0,2.5119203999638557,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,72,2274,Valid,signal,-45,2,2.4213000999297947,0,1.0,3.7296084000263363,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,73,-2274,Valid,signal,-45,2,1.1709528001956642,0,2.0,2.479304699925706,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,74,-2274,Invalid,signal,45,2,1.08832550002262,0,1.0,2.396176000125706,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,75,-1158,Valid,noise,45,2,1.9538785999175161,1,1.0,3.2621029999572784,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,76,1158,Valid,noise,45,2,1.2210518000647426,1,2.0,2.5291251000016928,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,77,-1716,Invalid,signal,45,2,3.0548718001227826,0,1.0,4.363199299899861,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,78,1716,Valid,noise,-45,2,1.1708694999106228,1,1.0,2.4792601000517607,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,79,-2274,Valid,noise,45,2,1.1042795998509973,1,2.0,2.4124106001108885,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,80,1158,Valid,noise,-45,2,0.9711362000089139,1,2.0,2.2793257001321763,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,81,1716,Valid,signal,45,2,1.5043792000506073,0,1.0,2.812603499973193,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,82,-1158,Valid,signal,45,1,0.9547951000276953,1,3.0,2.2628275000024587,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,83,2274,Valid,signal,-45,2,1.2874272000044584,0,2.0,2.5957282001618296,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,84,-557,Valid,signal,45,1,1.020863400073722,1,3.0,2.3293173001147807,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
